return_id,order_id,customer_id,order_timestamp,delivery_timestamp,request_timestamp,order_amount,item_count,product_category,discount_amount,payment_method,delivery_region,fulfillment_method,return_reason,item_condition_declared,refund_amount_requested,return_method,customer_account_age_days,customer_order_count_lifetime,customer_return_count_lifetime,historical_return_rate,historical_refund_amount,customer_dispute_count,orders_last_7d,orders_last_30d,orders_last_90d,returns_last_7d,returns_last_30d,returns_last_90d,customer_avg_order_value,return_abuse,dataset_type
RET_001035,ORD_001035,CUST_01357,2025-01-05T20:16:00,2025-01-08T20:16:00,2025-01-09T20:16:00,67.85,3,BEAUTY,15.0,CREDIT_CARD,US_SOUTH,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,22.39,IN_STORE_DROP,141,16,0,0.0,0.0,0,0,1,2,1,0,0,70.78,0,SYNTHETIC
RET_003687,ORD_003687,CUST_00864,2025-01-02T20:21:00,2025-01-04T20:21:00,2025-01-09T20:21:00,73.01,2,APPAREL,10.0,DEBIT_CARD,US_WEST,EXPRESS_AIR,ARRIVED_LATE,WORN_OR_USED,36.51,MAIL_IN,531,10,0,0.0,0.0,0,2,2,3,0,2,1,86.46,0,SYNTHETIC
RET_003398,ORD_003398,CUST_00579,2025-01-06T20:26:00,2025-01-08T20:26:00,2025-01-09T20:26:00,65.64,1,BEAUTY,15.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,DEFECTIVE,UNOPENED,32.82,MAIL_IN,262,12,0,0.0,0.0,0,1,1,4,0,0,0,78.11,0,SYNTHETIC
RET_000156,ORD_000156,CUST_01594,2025-01-05T21:12:00,2025-01-07T21:12:00,2025-01-09T21:12:00,110.95,2,APPAREL,20.0,BUY_NOW_PAY_LATER,US_EAST,SAME_DAY,WRONG_SIZE,UNOPENED,55.48,MAIL_IN,154,32,8,0.25,960.19,0,2,4,14,0,3,4,133.36,0,SYNTHETIC
RET_003310,ORD_003310,CUST_01554,2025-01-03T22:03:00,2025-01-08T22:03:00,2025-01-09T22:03:00,135.0,1,APPAREL,5.0,DEBIT_CARD,US_CENTRAL,EXPRESS_AIR,NOT_AS_DESCRIBED,UNOPENED,67.5,IN_STORE_DROP,319,15,3,0.2,341.98,0,1,1,2,0,1,0,126.66,0,SYNTHETIC
RET_002124,ORD_002124,CUST_00105,2025-01-04T22:32:00,2025-01-07T22:32:00,2025-01-09T22:32:00,123.68,1,APPAREL,0.0,CREDIT_CARD,US_SOUTH,STANDARD_GROUND,CHANGED_MIND,WORN_OR_USED,123.68,IN_STORE_DROP,1029,15,0,0.0,0.0,0,0,0,2,0,0,0,147.98,0,SYNTHETIC
RET_002311,ORD_002311,CUST_01359,2025-01-03T23:36:00,2025-01-05T23:36:00,2025-01-09T23:36:00,59.97,1,BEAUTY,25.0,CREDIT_CARD,US_WEST,SAME_DAY,ARRIVED_LATE,WORN_OR_USED,59.97,MAIL_IN,1134,17,1,0.0588,63.76,0,3,3,6,1,0,0,70.85,0,SYNTHETIC
RET_003383,ORD_003383,CUST_00635,2025-01-07T00:40:00,2025-01-09T00:40:00,2025-01-10T00:40:00,84.42,1,ELECTRONICS,15.0,DEBIT_CARD,US_CENTRAL,SAME_DAY,WRONG_SIZE,UNOPENED,84.42,MAIL_IN,148,15,0,0.0,0.0,0,2,0,3,1,0,0,92.96,0,SYNTHETIC
RET_000204,ORD_000204,CUST_01047,2025-01-06T01:16:00,2025-01-08T01:16:00,2025-01-10T01:16:00,121.27,1,APPAREL,10.0,CREDIT_CARD,US_WEST,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,60.64,MAIL_IN,975,14,1,0.0714,129.22,0,0,4,7,0,0,1,143.58,0,SYNTHETIC
RET_003182,ORD_003182,CUST_01224,2025-01-06T01:17:00,2025-01-09T01:17:00,2025-01-10T01:17:00,104.2,1,APPAREL,10.0,DEBIT_CARD,US_SOUTH,SAME_DAY,CHANGED_MIND,UNOPENED,52.1,IN_STORE_DROP,1068,17,0,0.0,0.0,0,0,3,6,0,0,1,120.08,0,SYNTHETIC
RET_002729,ORD_002729,CUST_00821,2025-01-06T02:02:00,2025-01-07T02:02:00,2025-01-10T02:02:00,45.53,1,APPAREL,10.0,DEBIT_CARD,US_SOUTH,SAME_DAY,DEFECTIVE,OPENED_UNUSED,15.02,MAIL_IN,591,13,0,0.0,0.0,0,0,1,6,0,0,0,50.26,0,SYNTHETIC
RET_000072,ORD_000072,CUST_00924,2025-01-03T03:44:00,2025-01-05T03:44:00,2025-01-10T03:44:00,74.17,1,BEAUTY,15.0,CREDIT_CARD,US_WEST,SAME_DAY,CHANGED_MIND,OPENED_UNUSED,24.48,IN_STORE_DROP,517,18,0,0.0,0.0,0,0,0,4,0,0,1,74.91,0,SYNTHETIC
RET_001516,ORD_001516,CUST_00215,2025-01-07T04:30:00,2025-01-09T04:30:00,2025-01-10T04:30:00,127.34,2,APPAREL,5.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,42.02,MAIL_IN,136,14,0,0.0,0.0,0,0,2,4,0,0,0,150.58,0,SYNTHETIC
RET_001525,ORD_001525,CUST_01468,2025-01-07T06:55:00,2025-01-08T06:55:00,2025-01-10T06:55:00,805.03,1,LUXURY_GOODS,5.0,CREDIT_CARD,US_EAST,EXPRESS_AIR,DEFECTIVE,UNOPENED,805.03,MAIL_IN,245,3,2,0.6667,941.89,0,0,2,5,0,1,4,523.27,0,SYNTHETIC
RET_001643,ORD_001643,CUST_01650,2025-01-07T09:48:00,2025-01-09T09:48:00,2025-01-10T09:48:00,32.71,1,BEAUTY,15.0,DEBIT_CARD,US_SOUTH,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,32.71,MAIL_IN,221,15,0,0.0,0.0,0,0,1,6,1,0,0,28.96,0,SYNTHETIC
RET_001534,ORD_001534,CUST_01403,2025-01-06T11:44:00,2025-01-08T11:44:00,2025-01-10T11:44:00,59.23,2,APPAREL,20.0,CREDIT_CARD,US_EAST,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,29.62,IN_STORE_DROP,353,42,13,0.3095,525.45,0,2,8,13,1,4,5,44.91,0,SYNTHETIC
RET_001145,ORD_001145,CUST_01308,2025-01-05T12:34:00,2025-01-06T12:34:00,2025-01-10T12:34:00,85.16,2,APPAREL,10.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,28.1,MAIL_IN,683,10,0,0.0,0.0,0,2,0,0,0,0,0,86.05,0,SYNTHETIC
RET_001074,ORD_001074,CUST_01413,2025-01-06T12:53:00,2025-01-09T12:53:00,2025-01-10T12:53:00,129.97,2,APPAREL,25.0,CREDIT_CARD,US_EAST,SAME_DAY,WRONG_SIZE,UNOPENED,42.89,MAIL_IN,1068,12,2,0.1667,233.28,0,0,0,1,0,0,0,129.6,0,SYNTHETIC
RET_002404,ORD_002404,CUST_00601,2025-01-01T13:46:00,2025-01-06T13:46:00,2025-01-10T13:46:00,104.9,2,APPAREL,25.0,DEBIT_CARD,US_CENTRAL,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,104.9,MAIL_IN,155,7,0,0.0,0.0,0,0,0,1,0,0,0,97.15,0,SYNTHETIC
RET_003966,ORD_003966,CUST_01042,2025-01-04T17:25:00,2025-01-07T17:25:00,2025-01-10T17:25:00,60.69,2,BEAUTY,0.0,DEBIT_CARD,US_SOUTH,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,60.69,MAIL_IN,540,12,0,0.0,0.0,0,0,0,2,0,0,0,53.6,0,SYNTHETIC
RET_004562,ORD_004562,CUST_01470,2025-01-06T17:32:00,2025-01-08T17:32:00,2025-01-10T17:32:00,110.39,3,HOME_GARDEN,0.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,CHANGED_MIND,UNOPENED,110.39,IN_STORE_DROP,291,13,2,0.1538,189.0,0,0,1,5,0,0,0,105.0,0,SYNTHETIC
RET_001101,ORD_001101,CUST_01235,2025-01-03T18:04:00,2025-01-04T18:04:00,2025-01-10T18:04:00,61.45,1,BEAUTY,5.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,WRONG_SIZE,DAMAGED,20.28,IN_STORE_DROP,1098,11,1,0.0909,51.45,0,1,2,3,0,0,0,57.17,0,SYNTHETIC
RET_004665,ORD_004665,CUST_01065,2025-01-04T18:34:00,2025-01-06T18:34:00,2025-01-10T18:34:00,41.73,3,BEAUTY,20.0,DEBIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,41.73,LOCKER_DROP,583,36,9,0.25,248.99,0,3,4,13,1,1,2,30.74,0,SYNTHETIC
RET_000403,ORD_000403,CUST_01437,2025-01-05T18:54:00,2025-01-07T18:54:00,2025-01-10T18:54:00,200.6,2,APPAREL,0.0,CREDIT_CARD,US_WEST,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,100.3,MAIL_IN,150,29,10,0.3448,1836.99,0,2,4,12,1,0,3,204.11,0,SYNTHETIC
RET_002593,ORD_002593,CUST_01383,2025-01-02T20:03:00,2025-01-04T20:03:00,2025-01-10T20:03:00,499.34,3,LUXURY_GOODS,0.0,CREDIT_CARD,US_CENTRAL,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,164.78,MAIL_IN,812,11,1,0.0909,396.76,0,0,0,1,0,0,1,440.84,0,SYNTHETIC
RET_003148,ORD_003148,CUST_01556,2025-01-03T23:26:00,2025-01-05T23:26:00,2025-01-10T23:26:00,49.7,1,APPAREL,10.0,CREDIT_CARD,US_SOUTH,STANDARD_GROUND,WRONG_SIZE,WORN_OR_USED,49.7,MAIL_IN,1039,15,2,0.1333,94.5,0,1,5,8,0,0,1,52.5,0,SYNTHETIC
RET_003337,ORD_003337,CUST_00172,2025-01-04T23:45:00,2025-01-07T23:45:00,2025-01-10T23:45:00,98.83,1,APPAREL,10.0,DEBIT_CARD,US_CENTRAL,SAME_DAY,NOT_AS_DESCRIBED,OPENED_UNUSED,98.83,IN_STORE_DROP,752,12,2,0.1667,211.63,0,0,1,1,0,0,0,117.57,0,SYNTHETIC
RET_000427,ORD_000427,CUST_01010,2025-01-03T04:07:00,2025-01-06T04:07:00,2025-01-11T04:07:00,63.99,2,APPAREL,10.0,DEBIT_CARD,US_EAST,SAME_DAY,NOT_AS_DESCRIBED,UNOPENED,21.12,MAIL_IN,673,10,0,0.0,0.0,0,1,3,4,0,0,0,67.36,0,SYNTHETIC
RET_002615,ORD_002615,CUST_00375,2025-01-07T04:54:00,2025-01-10T04:54:00,2025-01-11T04:54:00,56.45,2,APPAREL,5.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,18.63,MAIL_IN,964,18,0,0.0,0.0,0,0,3,5,0,0,0,52.17,0,SYNTHETIC
RET_002041,ORD_002041,CUST_00011,2025-01-07T05:05:00,2025-01-09T05:05:00,2025-01-11T05:05:00,1069.83,2,LUXURY_GOODS,0.0,BUY_NOW_PAY_LATER,US_CENTRAL,STANDARD_GROUND,NOT_AS_DESCRIBED,UNOPENED,534.92,MAIL_IN,43,3,3,1.0,1444.26,2,2,4,5,2,4,4,534.91,1,SYNTHETIC
RET_001551,ORD_001551,CUST_00703,2025-01-09T08:27:00,2025-01-10T08:27:00,2025-01-11T08:27:00,312.05,3,LUXURY_GOODS,15.0,DEBIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,102.98,IN_STORE_DROP,277,13,3,0.2308,940.41,0,0,1,4,0,0,0,348.3,0,SYNTHETIC
RET_004335,ORD_004335,CUST_01199,2025-01-08T09:00:00,2025-01-10T09:00:00,2025-01-11T09:00:00,39.38,1,BEAUTY,15.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,19.69,LOCKER_DROP,237,10,0,0.0,0.0,0,0,0,3,0,0,0,31.57,0,SYNTHETIC
RET_002900,ORD_002900,CUST_00544,2025-01-07T10:00:00,2025-01-08T10:00:00,2025-01-11T10:00:00,83.22,1,HOME_GARDEN,25.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,41.61,IN_STORE_DROP,1134,15,0,0.0,0.0,0,0,2,4,0,0,1,88.55,0,SYNTHETIC
RET_003968,ORD_003968,CUST_01630,2025-01-06T10:28:00,2025-01-08T10:28:00,2025-01-11T10:28:00,95.74,3,APPAREL,0.0,DEBIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,95.74,IN_STORE_DROP,121,32,9,0.2812,752.81,0,1,4,16,1,0,5,92.94,0,SYNTHETIC
RET_001728,ORD_001728,CUST_01143,2025-01-03T11:50:00,2025-01-05T11:50:00,2025-01-11T11:50:00,274.71,1,LUXURY_GOODS,5.0,STORE_CREDIT,US_SOUTH,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,90.65,LOCKER_DROP,697,11,0,0.0,0.0,0,0,3,8,0,1,0,312.43,0,SYNTHETIC
RET_000477,ORD_000477,CUST_00992,2025-01-05T16:19:00,2025-01-07T16:19:00,2025-01-11T16:19:00,144.52,1,HOME_GARDEN,5.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,DEFECTIVE,UNOPENED,72.26,MAIL_IN,650,8,0,0.0,0.0,0,0,0,0,1,0,0,119.6,0,SYNTHETIC
RET_002957,ORD_002957,CUST_01576,2025-01-04T18:29:00,2025-01-06T18:29:00,2025-01-11T18:29:00,183.9,2,HOME_GARDEN,5.0,DEBIT_CARD,US_SOUTH,STANDARD_GROUND,DEFECTIVE,OPENED_UNUSED,91.95,MAIL_IN,222,13,1,0.0769,140.54,0,1,0,2,0,0,0,156.16,0,SYNTHETIC
RET_004480,ORD_004480,CUST_01294,2025-01-06T18:50:00,2025-01-09T18:50:00,2025-01-11T18:50:00,110.32,2,APPAREL,20.0,DEBIT_CARD,US_CENTRAL,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,110.32,MAIL_IN,745,28,8,0.2857,1004.83,0,4,3,11,1,1,4,139.56,1,SYNTHETIC
RET_000362,ORD_000362,CUST_01419,2025-01-07T19:12:00,2025-01-10T19:12:00,2025-01-11T19:12:00,140.19,1,ELECTRONICS,5.0,BUY_NOW_PAY_LATER,US_CENTRAL,EXPRESS_AIR,NOT_AS_DESCRIBED,UNOPENED,140.19,IN_STORE_DROP,283,4,3,0.75,246.02,0,1,3,7,2,2,5,91.12,0,SYNTHETIC
RET_003562,ORD_003562,CUST_01045,2025-01-04T19:27:00,2025-01-06T19:27:00,2025-01-11T19:27:00,28.11,1,BEAUTY,5.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,9.28,LOCKER_DROP,983,12,2,0.1667,48.98,0,0,1,2,0,0,0,27.21,0,SYNTHETIC
RET_000262,ORD_000262,CUST_00580,2025-01-07T19:32:00,2025-01-09T19:32:00,2025-01-11T19:32:00,116.36,1,APPAREL,25.0,DEBIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,WORN_OR_USED,116.36,IN_STORE_DROP,749,10,1,0.1,121.17,0,0,3,5,0,0,0,134.63,0,SYNTHETIC
RET_001603,ORD_001603,CUST_01156,2025-01-05T23:29:00,2025-01-06T23:29:00,2025-01-11T23:29:00,195.17,1,HOME_GARDEN,25.0,CREDIT_CARD,US_EAST,EXPRESS_AIR,NOT_AS_DESCRIBED,UNOPENED,97.58,MAIL_IN,660,10,0,0.0,0.0,0,0,5,10,0,0,0,176.98,0,SYNTHETIC
RET_003662,ORD_003662,CUST_00124,2025-01-04T23:57:00,2025-01-09T23:57:00,2025-01-11T23:57:00,285.0,1,ELECTRONICS,15.0,CREDIT_CARD,US_WEST,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,94.05,MAIL_IN,238,11,1,0.0909,212.94,0,0,4,11,0,0,0,236.6,0,SYNTHETIC
RET_003393,ORD_003393,CUST_00513,2025-01-09T00:12:00,2025-01-11T00:12:00,2025-01-12T00:12:00,258.35,1,APPAREL,5.0,CREDIT_CARD,US_EAST,SAME_DAY,DEFECTIVE,UNOPENED,258.35,MAIL_IN,15,3,3,1.0,453.41,1,4,4,6,3,1,6,167.93,0,SYNTHETIC
RET_001434,ORD_001434,CUST_00222,2025-01-07T00:57:00,2025-01-10T00:57:00,2025-01-12T00:57:00,101.88,1,APPAREL,0.0,STORE_CREDIT,US_WEST,EXPRESS_AIR,DEFECTIVE,UNOPENED,101.88,MAIL_IN,493,13,2,0.1538,152.01,0,0,2,4,0,0,0,84.45,0,SYNTHETIC
RET_001731,ORD_001731,CUST_01641,2025-01-07T03:11:00,2025-01-10T03:11:00,2025-01-12T03:11:00,157.47,4,APPAREL,10.0,DEBIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,51.97,MAIL_IN,212,30,16,0.5333,1775.52,0,1,6,14,1,3,5,123.3,0,SYNTHETIC
RET_000906,ORD_000906,CUST_00995,2025-01-09T05:24:00,2025-01-11T05:24:00,2025-01-12T05:24:00,276.25,3,ELECTRONICS,0.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,91.16,IN_STORE_DROP,1193,11,0,0.0,0.0,0,0,2,4,0,0,0,297.1,0,SYNTHETIC
RET_001090,ORD_001090,CUST_00507,2025-01-08T07:46:00,2025-01-10T07:46:00,2025-01-12T07:46:00,156.69,3,APPAREL,20.0,BUY_NOW_PAY_LATER,US_WEST,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,78.34,MAIL_IN,285,31,12,0.3871,1194.7,1,1,3,6,0,2,1,110.62,0,SYNTHETIC
RET_004797,ORD_004797,CUST_00883,2025-01-04T08:54:00,2025-01-09T08:54:00,2025-01-12T08:54:00,55.39,1,BEAUTY,10.0,CREDIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,55.39,IN_STORE_DROP,805,12,2,0.1667,103.48,0,0,0,3,0,0,0,57.49,0,SYNTHETIC
RET_000046,ORD_000046,CUST_00350,2025-01-08T09:07:00,2025-01-09T09:07:00,2025-01-12T09:07:00,105.65,3,APPAREL,5.0,CREDIT_CARD,US_SOUTH,SAME_DAY,WRONG_SIZE,UNOPENED,34.86,IN_STORE_DROP,959,14,1,0.0714,111.37,0,0,3,11,0,0,0,123.74,0,SYNTHETIC
RET_002562,ORD_002562,CUST_00438,2025-01-06T09:27:00,2025-01-11T09:27:00,2025-01-12T09:27:00,106.52,2,APPAREL,10.0,STORE_CREDIT,US_EAST,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,53.26,MAIL_IN,616,44,13,0.2955,1283.37,0,4,5,6,1,1,3,109.69,0,SYNTHETIC
RET_004825,ORD_004825,CUST_01485,2025-01-08T12:35:00,2025-01-10T12:35:00,2025-01-12T12:35:00,62.69,3,BEAUTY,10.0,CREDIT_CARD,US_EAST,SAME_DAY,ARRIVED_LATE,OPENED_UNUSED,20.69,LOCKER_DROP,239,15,2,0.1333,123.3,0,0,1,5,0,0,0,68.5,0,SYNTHETIC
RET_002873,ORD_002873,CUST_01287,2025-01-04T13:25:00,2025-01-07T13:25:00,2025-01-12T13:25:00,50.98,1,APPAREL,10.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,WRONG_SIZE,WORN_OR_USED,16.82,MAIL_IN,773,11,0,0.0,0.0,0,1,1,3,0,0,0,45.48,0,SYNTHETIC
RET_003057,ORD_003057,CUST_01654,2025-01-04T14:54:00,2025-01-07T14:54:00,2025-01-12T14:54:00,30.12,2,BEAUTY,10.0,DEBIT_CARD,US_WEST,STANDARD_GROUND,NOT_AS_DESCRIBED,UNOPENED,30.12,MAIL_IN,929,13,0,0.0,0.0,0,0,2,4,0,0,0,34.71,0,SYNTHETIC
RET_002389,ORD_002389,CUST_00372,2025-01-08T16:08:00,2025-01-10T16:08:00,2025-01-12T16:08:00,30.47,1,BEAUTY,15.0,CREDIT_CARD,US_WEST,SAME_DAY,WRONG_SIZE,UNOPENED,30.47,MAIL_IN,1020,15,1,0.0667,31.49,0,1,1,4,0,0,0,34.99,0,SYNTHETIC
RET_003013,ORD_003013,CUST_01159,2025-01-02T17:34:00,2025-01-05T17:34:00,2025-01-12T17:34:00,743.32,2,LUXURY_GOODS,25.0,CREDIT_CARD,US_EAST,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,743.32,MAIL_IN,513,9,1,0.1111,593.21,1,0,0,1,0,0,0,659.12,0,SYNTHETIC
RET_003596,ORD_003596,CUST_00702,2025-01-06T17:55:00,2025-01-11T17:55:00,2025-01-12T17:55:00,120.86,1,APPAREL,10.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,60.43,MAIL_IN,444,8,0,0.0,0.0,0,0,2,6,0,0,0,102.16,0,SYNTHETIC
RET_001506,ORD_001506,CUST_00935,2025-01-09T19:25:00,2025-01-11T19:25:00,2025-01-12T19:25:00,405.84,1,ELECTRONICS,5.0,CREDIT_CARD,US_WEST,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,133.93,MAIL_IN,801,14,0,0.0,0.0,0,1,0,2,0,0,0,481.17,0,SYNTHETIC
RET_001360,ORD_001360,CUST_01148,2025-01-09T22:00:00,2025-01-11T22:00:00,2025-01-12T22:00:00,1976.23,2,LUXURY_GOODS,0.0,CREDIT_CARD,US_SOUTH,STANDARD_GROUND,DEFECTIVE,UNOPENED,988.12,MAIL_IN,72,8,5,0.625,5780.48,0,1,2,5,1,1,3,1284.55,1,SYNTHETIC
RET_002392,ORD_002392,CUST_00114,2025-01-02T01:14:00,2025-01-05T01:14:00,2025-01-13T01:14:00,388.61,1,ELECTRONICS,10.0,DEBIT_CARD,US_EAST,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,128.24,MAIL_IN,979,14,0,0.0,0.0,0,1,1,5,0,0,0,346.42,0,SYNTHETIC
RET_000888,ORD_000888,CUST_00187,2025-01-02T02:33:00,2025-01-04T02:33:00,2025-01-13T02:33:00,129.92,1,APPAREL,5.0,CREDIT_CARD,US_EAST,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,42.87,MAIL_IN,1084,10,1,0.1,95.11,0,1,1,4,0,0,0,105.68,0,SYNTHETIC
RET_004596,ORD_004596,CUST_01620,2025-01-01T03:00:00,2025-01-04T03:00:00,2025-01-13T03:00:00,42.72,1,APPAREL,25.0,CREDIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,14.1,IN_STORE_DROP,786,10,2,0.2,91.39,0,1,3,4,0,0,0,50.77,0,SYNTHETIC
RET_000185,ORD_000185,CUST_01193,2025-01-09T03:24:00,2025-01-11T03:24:00,2025-01-13T03:24:00,59.43,1,APPAREL,25.0,CREDIT_CARD,US_SOUTH,SAME_DAY,CHANGED_MIND,OPENED_UNUSED,19.61,MAIL_IN,485,9,1,0.1111,48.9,0,0,2,5,0,0,0,54.33,0,SYNTHETIC
RET_000370,ORD_000370,CUST_00402,2025-01-09T04:34:00,2025-01-12T04:34:00,2025-01-13T04:34:00,114.09,1,APPAREL,25.0,DEBIT_CARD,US_EAST,SAME_DAY,NOT_AS_DESCRIBED,UNOPENED,114.09,IN_STORE_DROP,210,16,3,0.1875,298.65,0,0,1,2,0,0,0,110.61,0,SYNTHETIC
RET_001420,ORD_001420,CUST_01128,2025-01-07T04:51:00,2025-01-12T04:51:00,2025-01-13T04:51:00,79.3,1,BEAUTY,10.0,CREDIT_CARD,US_CENTRAL,STANDARD_GROUND,WRONG_SIZE,UNOPENED,79.3,MAIL_IN,905,14,1,0.0714,62.01,0,0,0,0,0,0,0,68.9,1,SYNTHETIC
RET_004509,ORD_004509,CUST_01151,2025-01-07T05:13:00,2025-01-09T05:13:00,2025-01-13T05:13:00,73.0,3,APPAREL,20.0,DEBIT_CARD,US_EAST,STANDARD_GROUND,CHANGED_MIND,OPENED_UNUSED,36.5,IN_STORE_DROP,381,21,5,0.2381,265.37,0,1,6,15,0,3,4,58.97,0,SYNTHETIC
RET_002790,ORD_002790,CUST_00795,2025-01-10T05:38:00,2025-01-12T05:38:00,2025-01-13T05:38:00,169.19,1,APPAREL,5.0,BUY_NOW_PAY_LATER,US_WEST,EXPRESS_AIR,DEFECTIVE,UNOPENED,169.19,MAIL_IN,275,2,2,1.0,197.95,0,0,6,8,0,4,5,109.97,1,SYNTHETIC
RET_004010,ORD_004010,CUST_00409,2025-01-01T08:14:00,2025-01-06T08:14:00,2025-01-13T08:14:00,75.04,2,BEAUTY,5.0,BUY_NOW_PAY_LATER,US_CENTRAL,STANDARD_GROUND,WRONG_SIZE,WORN_OR_USED,75.04,MAIL_IN,184,15,2,0.1333,148.27,0,0,3,9,0,0,1,82.37,0,SYNTHETIC
RET_001055,ORD_001055,CUST_01388,2025-01-08T10:55:00,2025-01-13T10:55:00,2025-01-13T10:55:00,1254.47,1,LUXURY_GOODS,0.0,BUY_NOW_PAY_LATER,US_CENTRAL,EXPRESS_AIR,DEFECTIVE,UNOPENED,627.24,IN_STORE_DROP,29,1,1,1.0,564.52,5,1,3,4,1,2,2,627.24,1,SYNTHETIC
RET_001310,ORD_001310,CUST_01064,2025-01-09T10:57:00,2025-01-11T10:57:00,2025-01-13T10:57:00,85.23,1,HOME_GARDEN,0.0,BUY_NOW_PAY_LATER,US_WEST,SAME_DAY,CHANGED_MIND,UNOPENED,28.13,MAIL_IN,1143,13,2,0.1538,181.87,0,0,1,5,0,0,0,101.04,0,SYNTHETIC
RET_000644,ORD_000644,CUST_01530,2025-01-06T13:10:00,2025-01-08T13:10:00,2025-01-13T13:10:00,66.26,2,BEAUTY,15.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,DEFECTIVE,WORN_OR_USED,33.13,MAIL_IN,435,12,1,0.0833,54.39,0,1,1,4,0,0,0,60.43,0,SYNTHETIC
RET_001573,ORD_001573,CUST_00151,2025-01-07T13:26:00,2025-01-09T13:26:00,2025-01-13T13:26:00,92.34,3,APPAREL,10.0,CREDIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,92.34,MAIL_IN,227,7,0,0.0,0.0,0,0,1,6,0,0,0,106.44,0,SYNTHETIC
RET_003629,ORD_003629,CUST_01653,2025-01-09T13:31:00,2025-01-12T13:31:00,2025-01-13T13:31:00,156.44,2,ELECTRONICS,5.0,CREDIT_CARD,US_EAST,EXPRESS_AIR,WRONG_SIZE,UNOPENED,78.22,MAIL_IN,1069,15,0,0.0,0.0,0,1,1,3,0,0,0,146.58,0,SYNTHETIC
RET_000162,ORD_000162,CUST_00253,2025-01-07T14:46:00,2025-01-10T14:46:00,2025-01-13T14:46:00,114.65,1,ELECTRONICS,10.0,CREDIT_CARD,US_CENTRAL,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,37.83,MAIL_IN,397,14,2,0.1429,228.49,0,1,3,6,0,0,0,126.94,0,SYNTHETIC
RET_000784,ORD_000784,CUST_00190,2025-01-03T15:58:00,2025-01-05T15:58:00,2025-01-13T15:58:00,122.56,1,ELECTRONICS,25.0,CREDIT_CARD,US_SOUTH,STANDARD_GROUND,DEFECTIVE,UNOPENED,122.56,IN_STORE_DROP,683,10,1,0.1,103.0,0,0,2,5,0,0,1,114.44,0,SYNTHETIC
RET_004069,ORD_004069,CUST_01291,2025-01-01T20:07:00,2025-01-04T20:07:00,2025-01-13T20:07:00,60.08,3,BEAUTY,25.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,19.83,LOCKER_DROP,532,14,0,0.0,0.0,0,0,2,5,0,1,1,53.52,0,SYNTHETIC
